Order Date,Product Name,category,Region,Orders,Revenue,Profit,Expense
2023-12-16,Headphones,Accessories,West,7,8050,2129.97,5920.03
2024-05-24,Monitor,Accessories,East,7,4648,1240.98,3407.02
2022-06-14,Smartphone,Electronics,North,3,1119,108.68,1010.32
2023-06-14,Printer,Office,South,9,2178,382.67,1795.33
2024-12-11,Laptop,Electronics,East,1,918,180.31,737.69
2023-02-05,Smartphone,Electronics,East,9,6903,837.35,6065.65
2023-08-21,Keyboard,Accessories,North,5,4855,534.23,4320.77
2023-12-18,Camera,Electronics,South,2,2158,483.94,1674.06
2023-04-13,Mouse,Accessories,North,7,4550,1077.8,3472.2
2023-09-24,Tablet,Electronics,West,4,3592,249.54,3342.46
2022-12-19,Tablet,Electronics,South,8,3488,943.25,2544.75
2022-05-21,Monitor,Accessories,North,2,1214,163.8,1050.2
2024-09-21,Mouse,Accessories,West,9,7200,1469.23,5730.77
2023-03-24,Laptop,Electronics,East,8,1808,339.31,1468.69
2022-12-29,Camera,Electronics,West,9,7083,560.88,6522.12
2024-06-05,Monitor,Accessories,East,4,1060,260.21,799.79
2022-11-17,Smartwatch,Electronics,South,9,7182,461.61,6720.39
2024-05-07,Smartphone,Electronics,West,6,5532,552.74,4979.26
2024-08-23,Headphones,Accessories,South,8,1800,326.03,1473.97
2023-12-17,Headphones,Accessories,South,1,351,32.61,318.39
2022-11-10,Smartwatch,Electronics,West,2,1200,191.43,1008.57
2023-12-01,Tablet,Electronics,South,9,1593,322.46,1270.54
2024-12-15,Monitor,Accessories,East,3,2580,448.02,2131.98
2022-03-12,Keyboard,Accessories,East,6,6780,1794.97,4985.03
2022-03-25,Smartphone,Electronics,South,2,1298,204.08,1093.92
2024-12-24,Smartwatch,Electronics,South,7,4585,383.97,4201.03
2023-04-16,Tablet,Electronics,North,1,516,70.53,445.47
2024-05-14,Tablet,Electronics,West,4,1780,420.28,1359.72
2022-11-07,Keyboard,Accessories,North,5,365,94.05,270.95
2023-02-26,Tablet,Electronics,South,8,3896,735.66,3160.34
2024-04-28,Laptop,Electronics,South,1,636,169.24,466.76
2024-07-27,Monitor,Accessories,East,7,637,87.86,549.14
2023-09-26,Keyboard,Accessories,South,3,1302,180.82,1121.18
2024-08-24,Smartphone,Electronics,West,1,719,40.42,678.58
2023-08-08,Camera,Electronics,West,6,5106,1341.93,3764.07
2023-07-11,Mouse,Accessories,West,3,1215,129.8,1085.2
2024-05-23,Camera,Electronics,East,9,1791,187.28,1603.72
2023-09-30,Printer,Office,East,9,6255,452.46,5802.54
2023-05-02,Printer,Office,East,5,4165,1012.37,3152.63
2023-12-31,Monitor,Accessories,South,5,5990,1192.11,4797.89
2023-12-01,Tablet,Electronics,South,1,847,142.74,704.26
2024-02-04,Camera,Electronics,East,8,688,131.26,556.74
2023-06-24,Tablet,Electronics,East,2,1188,286.38,901.62
2023-08-20,Camera,Electronics,North,7,3101,926.09,2174.91
2024-12-30,Headphones,Accessories,West,9,8703,1562.88,7140.12
2024-10-29,Printer,Office,West,9,9324,2416.93,6907.07
2024-09-20,Laptop,Electronics,North,1,749,68.17,680.83
2024-11-17,Smartwatch,Electronics,West,4,3224,871.53,2352.47
2023-10-01,Monitor,Accessories,South,3,459,40.96,418.04
2024-12-24,Smartwatch,Electronics,East,7,5726,976.14,4749.86
2022-04-20,Keyboard,Accessories,West,4,616,175.75,440.25
2024-12-24,Laptop,Electronics,North,2,1584,406.25,1177.75
2023-06-24,Laptop,Electronics,East,5,3205,368.41,2836.59
2024-09-18,Printer,Office,East,1,958,186.76,771.24
2023-12-18,Laptop,Electronics,East,9,5139,1315.93,3823.07
2024-11-09,Smartphone,Electronics,West,5,3795,239.15,3555.85
2024-03-03,Camera,Electronics,East,2,810,229.33,580.67
2024-05-11,Camera,Electronics,South,6,5106,1500.2,3605.8
2024-06-30,Monitor,Accessories,West,2,798,79.25,718.75
2022-02-22,Laptop,Electronics,West,5,3165,895.33,2269.67
2023-09-21,Tablet,Electronics,East,5,5935,875.84,5059.16
2022-06-27,Keyboard,Accessories,South,4,3352,663.15,2688.85
2024-01-29,Smartphone,Electronics,West,9,8343,821.0,7522.0
2022-05-25,Monitor,Accessories,East,4,2604,411.38,2192.62
2023-10-28,Headphones,Accessories,West,1,526,108.88,417.12
2023-11-12,Monitor,Accessories,West,9,5220,1324.01,3895.99
2023-11-12,Printer,Office,North,9,1737,152.98,1584.02
2022-10-24,Mouse,Accessories,West,6,3186,841.04,2344.96
2023-01-13,Smartphone,Electronics,West,6,7014,1202.25,5811.75
2023-01-17,Mouse,Accessories,South,9,3411,444.87,2966.13
2022-01-20,Monitor,Accessories,East,1,513,87.58,425.42
2022-07-05,Smartphone,Electronics,West,1,1104,277.85,826.15
2022-08-11,Smartphone,Electronics,East,9,2718,271.51,2446.49
2023-05-14,Headphones,Accessories,North,6,1662,416.3,1245.7
2023-12-16,Mouse,Accessories,West,5,1700,360.59,1339.41
2024-12-06,Tablet,Electronics,South,4,2932,597.65,2334.35
2023-10-13,Mouse,Accessories,North,4,3604,971.14,2632.86
2024-03-26,Camera,Electronics,West,4,4596,553.58,4042.42
2024-04-05,Smartwatch,Electronics,East,6,930,68.24,861.76
2023-06-24,Tablet,Electronics,North,3,2790,470.93,2319.07
2022-05-22,Smartphone,Electronics,North,6,4596,1162.75,3433.25
2023-10-15,Keyboard,Accessories,South,1,962,260.28,701.72
2024-10-23,Smartphone,Electronics,North,1,92,14.88,77.12
2024-09-29,Keyboard,Accessories,North,5,1130,254.99,875.01
2024-04-29,Headphones,Accessories,East,6,6024,1706.41,4317.59
2024-01-16,Printer,Office,South,1,879,135.0,744.0
2022-06-06,Monitor,Accessories,East,8,2384,444.98,1939.02
2024-12-25,Camera,Electronics,South,4,4644,277.26,4366.74
2024-04-04,Keyboard,Accessories,East,1,607,79.78,527.22
2022-09-29,Mouse,Accessories,South,7,770,129.11,640.89
2022-11-06,Keyboard,Accessories,South,1,711,158.89,552.11
2023-08-02,Keyboard,Accessories,South,2,1088,235.83,852.17
2024-03-05,Laptop,Electronics,East,7,4704,513.14,4190.86
2022-12-15,Laptop,Electronics,East,5,660,90.86,569.14
2022-11-25,Headphones,Accessories,South,5,4680,516.26,4163.74
2022-10-06,Camera,Electronics,East,7,6797,665.29,6131.71
2024-12-11,Mouse,Accessories,North,9,558,38.86,519.14
2023-09-13,Monitor,Accessories,East,4,4496,1115.75,3380.25
2022-05-28,Keyboard,Accessories,South,1,713,62.78,650.22
2022-08-17,Camera,Electronics,East,2,1310,212.43,1097.57
2024-10-31,Keyboard,Accessories,West,9,2853,564.05,2288.95
2023-11-20,Camera,Electronics,South,2,2324,516.06,1807.94
2024-04-16,Laptop,Electronics,North,1,330,53.42,276.58
2023-09-22,Camera,Electronics,South,3,588,100.52,487.48
2024-05-07,Smartphone,Electronics,East,1,63,11.91,51.09
2022-03-15,Tablet,Electronics,East,7,847,147.71,699.29
2024-06-28,Printer,Office,East,1,1037,56.89,980.11
2024-01-06,Mouse,Accessories,North,1,373,72.17,300.83
2023-12-20,Laptop,Electronics,North,1,1176,157.47,1018.53
2022-01-11,Smartphone,Electronics,East,3,2139,422.52,1716.48
2024-12-11,Monitor,Accessories,West,9,4140,301.12,3838.88
2024-01-13,Laptop,Electronics,North,1,1038,63.23,974.77
2024-07-28,Monitor,Accessories,East,8,2024,203.11,1820.89
2022-04-15,Smartwatch,Electronics,South,6,6624,1136.09,5487.91
2023-09-23,Smartwatch,Electronics,East,7,5019,1154.79,3864.21
2024-04-15,Smartphone,Electronics,East,5,750,207.77,542.23
2023-03-23,Camera,Electronics,North,7,6461,1455.36,5005.64
2023-11-04,Tablet,Electronics,West,6,2946,208.01,2737.99
2024-05-24,Monitor,Accessories,South,1,618,81.04,536.96
2022-03-27,Printer,Office,South,2,1774,322.49,1451.51
2022-05-11,Camera,Electronics,East,9,8586,700.37,7885.63
2024-02-13,Laptop,Electronics,South,5,2000,232.41,1767.59
2023-02-16,Mouse,Accessories,East,1,849,205.88,643.12
2023-08-13,Mouse,Accessories,East,6,3186,374.63,2811.37
2024-05-15,Monitor,Accessories,South,4,2536,495.13,2040.87
2024-05-09,Smartwatch,Electronics,South,2,1306,228.41,1077.59
2022-05-02,Tablet,Electronics,East,3,2508,631.85,1876.15
2024-07-13,Tablet,Electronics,North,8,1048,107.56,940.44
2022-11-19,Keyboard,Accessories,East,4,1516,256.96,1259.04
2024-03-04,Smartphone,Electronics,West,9,10458,1835.21,8622.79
2024-05-20,Headphones,Accessories,East,9,2754,259.16,2494.84
2022-09-28,Printer,Office,West,4,3432,364.27,3067.73
2022-12-25,Monitor,Accessories,South,2,1234,257.89,976.11
2022-07-30,Monitor,Accessories,East,1,847,146.25,700.75
2022-10-23,Keyboard,Accessories,South,7,7672,896.11,6775.89
2024-04-04,Monitor,Accessories,North,9,7596,1454.15,6141.85
2024-11-02,Keyboard,Accessories,East,7,7252,1357.27,5894.73
2024-12-05,Smartwatch,Electronics,West,6,732,136.59,595.41
2023-06-27,Smartphone,Electronics,West,1,173,20.96,152.04
2023-03-18,Camera,Electronics,North,3,2805,749.5,2055.5
2023-09-18,Smartphone,Electronics,West,8,7048,391.96,6656.04
2024-08-16,Mouse,Accessories,East,6,4698,1020.11,3677.89
2024-01-17,Smartwatch,Electronics,South,1,565,148.79,416.21
2023-06-17,Monitor,Accessories,North,1,672,198.75,473.25
2022-07-24,Camera,Electronics,South,6,2604,566.34,2037.66
2024-05-31,Tablet,Electronics,West,6,5124,501.5,4622.5
2022-08-14,Smartwatch,Electronics,West,5,2455,714.35,1740.65
2022-03-01,Printer,Office,North,2,1796,225.15,1570.85
2022-01-25,Laptop,Electronics,South,1,288,61.85,226.15
2023-07-23,Laptop,Electronics,North,5,2160,553.41,1606.59
2022-03-10,Tablet,Electronics,West,1,105,27.36,77.64
2023-05-05,Monitor,Accessories,South,9,7578,1596.64,5981.36
2023-03-10,Headphones,Accessories,South,1,365,50.1,314.9
2024-04-23,Camera,Electronics,West,8,3752,537.98,3214.02
2024-08-21,Keyboard,Accessories,North,2,1384,316.21,1067.79
2023-02-21,Smartphone,Electronics,West,5,475,76.22,398.78
2023-01-09,Printer,Office,West,4,1116,242.31,873.69
2023-08-24,Smartphone,Electronics,West,1,137,39.35,97.65
2022-01-12,Headphones,Accessories,South,6,738,158.96,579.04
2023-10-09,Camera,Electronics,West,3,1821,543.01,1277.99
2022-04-22,Keyboard,Accessories,West,7,3654,670.16,2983.84
2024-07-14,Keyboard,Accessories,East,6,2592,404.89,2187.11
2022-04-25,Camera,Electronics,East,6,996,225.75,770.25
2024-07-10,Mouse,Accessories,North,1,693,62.75,630.25
2023-10-24,Keyboard,Accessories,East,3,513,48.23,464.77
2024-05-17,Smartwatch,Electronics,East,8,5736,937.62,4798.38
2023-04-06,Mouse,Accessories,East,2,1458,208.93,1249.07
2022-12-03,Smartphone,Electronics,East,8,5496,1104.93,4391.07
2022-01-07,Tablet,Electronics,North,3,3183,358.87,2824.13
2023-07-27,Headphones,Accessories,East,6,3990,975.5,3014.5
2024-02-05,Smartphone,Electronics,West,2,582,76.45,505.55
2022-05-03,Printer,Office,South,5,3340,845.53,2494.47
2023-08-30,Monitor,Accessories,West,1,890,59.1,830.9
2024-09-22,Printer,Office,East,6,4890,689.01,4200.99
2023-10-19,Keyboard,Accessories,East,3,2625,349.61,2275.39
2022-09-14,Smartwatch,Electronics,North,4,1440,200.09,1239.91
2024-12-26,Headphones,Accessories,North,5,505,93.85,411.15
2022-01-28,Laptop,Electronics,North,8,8192,1822.87,6369.13
2023-08-09,Keyboard,Accessories,East,3,1920,144.3,1775.7
2022-10-18,Smartwatch,Electronics,West,8,8768,1065.8,7702.2
2022-10-12,Mouse,Accessories,North,1,1140,117.05,1022.95
2023-01-23,Laptop,Electronics,North,4,952,264.61,687.39
2024-05-02,Smartphone,Electronics,North,1,225,51.07,173.93
2022-08-01,Printer,Office,South,4,1304,336.95,967.05
2023-06-25,Camera,Electronics,East,3,1029,206.83,822.17
2024-02-29,Printer,Office,South,3,3402,442.67,2959.33
2022-05-24,Laptop,Electronics,North,9,8460,1201.94,7258.06
2024-03-07,Monitor,Accessories,North,1,104,26.86,77.14
2023-12-18,Monitor,Accessories,West,9,10665,1595.08,9069.92
2023-08-12,Smartwatch,Electronics,East,8,984,183.07,800.93
2024-09-18,Smartphone,Electronics,North,4,2064,359.3,1704.7
2022-03-08,Laptop,Electronics,North,2,594,172.47,421.53
2023-10-25,Printer,Office,South,8,6016,898.33,5117.67
2024-08-22,Smartphone,Electronics,North,8,2864,195.16,2668.84
2024-07-17,Tablet,Electronics,North,4,724,186.95,537.05
2024-02-11,Mouse,Accessories,East,6,4098,1174.46,2923.54
2023-06-12,Monitor,Accessories,North,1,338,32.61,305.39
2024-03-09,Printer,Office,West,8,9280,1596.88,7683.12
2022-04-16,Smartwatch,Electronics,East,1,890,57.04,832.96
2023-04-26,Tablet,Electronics,South,2,1790,442.75,1347.25
2023-10-01,Tablet,Electronics,North,9,8523,978.97,7544.03
2023-02-21,Headphones,Accessories,West,9,7776,677.74,7098.26
2024-03-20,Mouse,Accessories,North,7,3031,417.5,2613.5
2022-10-02,Camera,Electronics,South,9,4698,1262.47,3435.53
2023-06-13,Keyboard,Accessories,West,9,4851,1408.41,3442.59
2023-01-22,Camera,Electronics,East,6,4542,1169.16,3372.84
2022-09-21,Headphones,Accessories,North,2,978,210.75,767.25
2022-01-04,Mouse,Accessories,South,9,9378,1740.97,7637.03
2023-08-06,Smartwatch,Electronics,North,8,9464,2043.73,7420.27
2024-11-08,Printer,Office,West,8,1720,401.26,1318.74
2022-07-11,Keyboard,Accessories,West,8,4752,1124.22,3627.78
2023-10-23,Keyboard,Accessories,South,4,584,127.28,456.72
2024-07-28,Camera,Electronics,North,9,4554,1031.09,3522.91
2022-07-23,Tablet,Electronics,South,2,2392,483.39,1908.61
2023-11-20,Camera,Electronics,South,7,3962,916.13,3045.87
2023-05-21,Laptop,Electronics,North,3,1308,141.04,1166.96
2023-09-15,Printer,Office,South,8,5912,1153.18,4758.82
2023-05-10,Camera,Electronics,South,7,5831,1416.31,4414.69
2022-12-11,Camera,Electronics,West,7,5572,690.68,4881.32
2023-08-11,Monitor,Accessories,North,6,5214,1093.04,4120.96
2022-06-18,Mouse,Accessories,East,9,6705,1283.78,5421.22
2023-01-28,Headphones,Accessories,North,1,426,93.83,332.17
2024-11-06,Smartphone,Electronics,West,2,2204,523.82,1680.18
2022-08-25,Smartphone,Electronics,North,3,2652,161.67,2490.33
2023-07-07,Printer,Office,South,6,3132,919.52,2212.48
2024-06-04,Printer,Office,West,5,1830,437.35,1392.65
2024-01-27,Laptop,Electronics,East,9,2763,676.25,2086.75
2022-09-17,Monitor,Accessories,North,8,9056,2281.97,6774.03
2022-03-10,Camera,Electronics,North,7,5439,1416.62,4022.38
2022-08-01,Camera,Electronics,South,6,828,47.91,780.09
2024-10-01,Smartwatch,Electronics,East,5,1910,463.07,1446.93
2023-02-19,Tablet,Electronics,North,2,1874,333.86,1540.14
2023-08-02,Mouse,Accessories,East,1,1032,291.41,740.59
2023-06-26,Keyboard,Accessories,East,3,3264,556.86,2707.14
2022-11-26,Smartphone,Electronics,West,1,877,110.99,766.01
2022-05-23,Camera,Electronics,North,3,924,183.18,740.82
2023-04-26,Camera,Electronics,West,3,417,114.42,302.58
2024-02-21,Laptop,Electronics,West,5,2670,155.89,2514.11
2024-06-18,Keyboard,Accessories,South,7,2716,512.09,2203.91
2023-05-18,Headphones,Accessories,West,9,10134,1334.37,8799.63
2022-01-19,Monitor,Accessories,North,5,5500,1230.98,4269.02
2024-12-07,Tablet,Electronics,East,6,6228,1756.82,4471.18
2024-06-16,Laptop,Electronics,West,7,1092,274.77,817.23
2023-06-24,Monitor,Accessories,West,5,3255,332.54,2922.46
2022-06-28,Tablet,Electronics,West,5,5645,1320.86,4324.14
2024-03-20,Smartphone,Electronics,North,9,7578,466.87,7111.13
2023-04-21,Keyboard,Accessories,South,9,6282,1594.61,4687.39
2024-12-29,Laptop,Electronics,South,6,2364,639.29,1724.71
2023-12-12,Keyboard,Accessories,North,8,6880,1570.91,5309.09
2022-10-30,Smartphone,Electronics,East,6,3288,249.02,3038.98
2024-02-01,Monitor,Accessories,East,6,5292,659.58,4632.42
2023-11-06,Printer,Office,North,3,3522,883.41,2638.59
2022-10-08,Smartwatch,Electronics,West,2,1518,87.6,1430.4
2023-06-17,Tablet,Electronics,North,7,2457,690.55,1766.45
2024-01-09,Headphones,Accessories,West,1,309,62.08,246.92
2022-01-24,Monitor,Accessories,North,6,6192,717.46,5474.54
2022-06-04,Camera,Electronics,East,5,4235,747.96,3487.04
2022-08-13,Smartwatch,Electronics,North,9,7128,457.11,6670.89
2024-07-23,Tablet,Electronics,North,5,5660,641.69,5018.31
2024-05-23,Smartphone,Electronics,South,1,787,120.38,666.62
2022-11-13,Mouse,Accessories,West,3,375,107.26,267.74
2023-08-19,Camera,Electronics,South,4,296,44.79,251.21
2022-01-01,Keyboard,Accessories,East,6,6372,570.75,5801.25
2024-06-16,Mouse,Accessories,West,6,2214,322.73,1891.27
2024-09-16,Headphones,Accessories,South,6,2640,734.44,1905.56
2023-11-08,Camera,Electronics,South,7,2240,580.47,1659.53
2023-05-06,Smartwatch,Electronics,East,7,6258,1347.74,4910.26
2024-01-02,Printer,Office,West,8,3816,574.57,3241.43
2022-05-15,Smartwatch,Electronics,South,2,390,115.48,274.52
2024-07-01,Tablet,Electronics,South,7,630,83.28,546.72
2022-09-01,Smartphone,Electronics,South,4,3868,819.26,3048.74
2023-06-27,Monitor,Accessories,North,1,777,211.31,565.69
2024-05-28,Monitor,Accessories,North,3,1347,196.59,1150.41
2023-05-17,Laptop,Electronics,East,9,7272,500.32,6771.68
2024-09-28,Printer,Office,North,6,5724,857.33,4866.67
2022-05-07,Headphones,Accessories,West,3,312,74.8,237.2
2023-05-18,Laptop,Electronics,East,3,1947,239.63,1707.37
2023-10-09,Tablet,Electronics,North,6,1128,207.97,920.03
2023-03-05,Laptop,Electronics,East,9,4158,672.32,3485.68
2024-07-04,Keyboard,Accessories,East,6,2670,782.28,1887.72
2024-05-31,Headphones,Accessories,East,1,85,17.71,67.29
2023-12-10,Mouse,Accessories,East,8,4136,1056.54,3079.46
2022-05-07,Tablet,Electronics,North,6,4332,348.61,3983.39
2024-07-01,Monitor,Accessories,North,8,1600,305.3,1294.7
2023-10-28,Tablet,Electronics,East,7,5075,471.21,4603.79
2022-07-27,Tablet,Electronics,South,6,4152,1065.46,3086.54
2022-05-13,Printer,Office,East,7,5635,1665.01,3969.99
2022-09-16,Smartwatch,Electronics,East,3,3108,220.97,2887.03
2022-10-24,Smartwatch,Electronics,South,7,4270,1197.44,3072.56
2023-02-15,Monitor,Accessories,West,5,1350,321.9,1028.1
2024-03-07,Keyboard,Accessories,East,3,330,81.86,248.14
2022-07-13,Camera,Electronics,South,6,4260,504.82,3755.18
2022-07-31,Headphones,Accessories,North,3,2712,751.52,1960.48
2024-03-26,Smartphone,Electronics,West,1,328,46.23,281.77
2023-08-13,Smartphone,Electronics,West,8,7776,498.6,7277.4
2022-05-08,Laptop,Electronics,East,4,2896,522.82,2373.18
2023-05-07,Tablet,Electronics,North,2,1902,388.83,1513.17
2022-01-29,Smartwatch,Electronics,North,7,3255,814.85,2440.15
2022-03-02,Keyboard,Accessories,North,3,633,162.4,470.6
2023-04-11,Tablet,Electronics,East,7,6209,402.78,5806.22
2023-05-09,Smartwatch,Electronics,East,9,4698,1167.9,3530.1
2024-07-11,Smartphone,Electronics,West,8,7424,1878.07,5545.93
2022-01-26,Printer,Office,East,1,498,58.3,439.7
2023-08-30,Headphones,Accessories,East,1,111,27.91,83.09
2023-08-18,Laptop,Electronics,North,8,7520,1201.4,6318.6
2023-05-31,Camera,Electronics,South,1,182,30.97,151.03
2022-02-18,Mouse,Accessories,West,5,5890,309.0,5581.0
2024-07-17,Laptop,Electronics,South,4,3244,357.55,2886.45
2024-04-26,Smartphone,Electronics,South,7,5229,1058.26,4170.74
2022-10-19,Smartwatch,Electronics,North,9,5202,1271.47,3930.53
2022-03-15,Keyboard,Accessories,West,3,438,67.43,370.57
2023-02-14,Keyboard,Accessories,East,6,6900,1109.73,5790.27
2022-09-11,Tablet,Electronics,East,3,369,36.07,332.93
2024-01-17,Laptop,Electronics,West,4,4140,1229.85,2910.15
2024-04-13,Printer,Office,South,3,1086,188.65,897.35
2023-03-03,Mouse,Accessories,South,2,2134,269.53,1864.47
2022-06-16,Laptop,Electronics,North,6,5310,637.81,4672.19
2023-08-20,Headphones,Accessories,East,6,2748,682.8,2065.2
2024-09-18,Printer,Office,South,9,3357,405.61,2951.39
2023-01-28,Smartwatch,Electronics,West,9,10206,592.77,9613.23
2024-10-20,Smartphone,Electronics,South,6,2970,425.9,2544.1
2022-05-18,Mouse,Accessories,West,4,1208,351.47,856.53
2024-06-19,Smartwatch,Electronics,South,3,945,135.59,809.41
2022-07-06,Monitor,Accessories,East,8,7040,996.02,6043.98
2023-11-22,Smartphone,Electronics,West,4,3684,1009.1,2674.9
2024-02-23,Headphones,Accessories,East,2,1262,190.02,1071.98
2022-06-24,Mouse,Accessories,South,3,3504,807.65,2696.35
2022-12-15,Printer,Office,East,6,4464,1122.37,3341.63
2024-04-02,Laptop,Electronics,East,4,1324,227.2,1096.8
2023-07-17,Camera,Electronics,East,6,4140,451.27,3688.73
2024-04-03,Mouse,Accessories,West,8,2384,120.28,2263.72
2022-05-02,Laptop,Electronics,West,8,4624,1313.36,3310.64
2023-12-13,Smartwatch,Electronics,West,6,4812,662.54,4149.46
2022-01-18,Tablet,Electronics,North,6,5640,856.44,4783.56
2022-09-23,Smartwatch,Electronics,West,5,1840,307.09,1532.91
2024-11-01,Keyboard,Accessories,North,7,8071,435.51,7635.49
2022-10-25,Keyboard,Accessories,North,3,2400,297.07,2102.93
2023-07-01,Smartwatch,Electronics,East,6,3570,265.62,3304.38
2022-03-27,Laptop,Electronics,East,3,1758,245.92,1512.08
2023-08-06,Monitor,Accessories,North,4,3072,394.2,2677.8
2023-08-16,Mouse,Accessories,South,5,2185,136.1,2048.9
2023-02-03,Smartphone,Electronics,North,8,7664,1251.65,6412.35
2024-03-13,Headphones,Accessories,West,5,1710,338.1,1371.9
2024-08-17,Printer,Office,South,2,1878,386.28,1491.72
2023-07-22,Tablet,Electronics,South,1,569,141.33,427.67
2023-04-05,Smartwatch,Electronics,West,3,1488,296.36,1191.64
2024-04-20,Mouse,Accessories,West,9,9918,1956.17,7961.83
2022-12-19,Smartwatch,Electronics,South,3,432,36.84,395.16
2023-09-18,Tablet,Electronics,East,9,9828,1300.68,8527.32
2024-12-28,Smartwatch,Electronics,North,5,3625,245.52,3379.48
2022-05-17,Smartwatch,Electronics,South,3,2187,491.13,1695.87
